step,wallclock_sec,split,loss,tokens_per_sec,lr
1,1.115379,train,9.267494,2203377.364251,2.00000000e-03
50,44.068696,train,3.400333,57215.604657,2.00000000e-03
100,87.866544,train,2.811175,56112.346605,2.00000000e-03
150,131.666693,train,2.475769,56109.397297,2.00000000e-03
200,175.463591,train,2.246202,56113.563560,2.00000000e-03
200,180.509591,val,2.268495,,2.00000000e-03
250,224.317317,train,2.151871,50305.272121,2.00000000e-03
300,268.115008,train,2.055134,56112.547594,2.00000000e-03
350,311.900559,train,2.007337,56128.105428,2.00000000e-03
400,355.691940,train,1.983477,56120.631740,2.00000000e-03
400,360.736363,val,1.957550,,2.00000000e-03
450,404.535309,train,1.898164,50315.940238,2.00000000e-03
500,448.324782,train,1.908414,56123.077727,2.00000000e-03
550,492.118151,train,1.889161,56118.084839,2.00000000e-03
600,535.908750,train,1.910890,56121.633942,2.00000000e-03
600,540.954670,val,1.843433,,2.00000000e-03
650,584.743060,train,1.823400,50325.273793,2.00000000e-03
700,628.532788,train,1.802531,56122.750768,2.00000000e-03
750,672.330240,train,1.734682,56112.853358,2.00000000e-03
800,716.119267,train,1.778043,56123.649762,2.00000000e-03
800,721.167348,val,1.771343,,2.00000000e-03
850,764.961581,train,1.725983,50317.026334,2.00000000e-03
900,808.753895,train,1.706399,56119.436782,2.00000000e-03
950,852.546037,train,1.727675,56119.656765,2.00000000e-03
1000,896.337588,train,1.714976,56120.414804,2.00000000e-03
1000,901.381964,val,1.714532,,2.00000000e-03
1050,945.179821,train,1.716470,50317.109598,2.00000000e-03
1100,988.964759,train,1.776332,56128.890591,2.00000000e-03
1150,1032.737675,train,1.747151,56144.306730,2.00000000e-03
1200,1076.521124,train,1.730428,56130.799036,2.00000000e-03
1200,1081.563336,val,1.661017,,2.00000000e-03
1250,1125.347066,train,1.682499,50333.898525,2.00000000e-03
1300,1169.127998,train,1.690226,56134.027243,2.00000000e-03
1350,1212.908605,train,1.628501,56134.443290,2.00000000e-03
1400,1256.689739,train,1.648822,56133.767407,2.00000000e-03
1400,1261.735731,val,1.653648,,2.00000000e-03
1450,1305.516757,train,1.613145,50332.789090,2.00000000e-03
1500,1349.302996,train,1.622534,56127.223101,2.00000000e-03
1550,1393.090243,train,1.644508,56125.930987,2.00000000e-03
1600,1436.880587,train,1.658959,56121.961194,2.00000000e-03
1600,1441.933337,val,1.617378,,2.00000000e-03
1650,1485.730687,train,1.629310,50309.006000,2.00000000e-03
1700,1529.516604,train,1.639053,56127.636603,2.00000000e-03
1750,1573.298221,train,1.572387,56133.147480,2.00000000e-03
1800,1617.081023,train,1.590905,56131.629818,2.00000000e-03
1800,1622.133252,val,1.595927,,2.00000000e-03
1850,1665.918857,train,1.585778,50321.641905,2.00000000e-03
1900,1709.701499,train,1.618145,56131.834002,2.00000000e-03
1950,1753.489151,train,1.615340,56125.411163,2.00000000e-03
2000,1797.284795,train,1.609111,56115.170058,2.00000000e-03
2000,1802.333728,val,1.584011,,2.00000000e-03
2050,1846.127551,train,1.530962,50316.570964,2.00000000e-03
2100,1889.916138,train,1.557677,56124.213862,2.00000000e-03
2150,1933.701012,train,1.601084,56128.972196,2.00000000e-03
2200,1977.487910,train,1.597102,56126.379308,2.00000000e-03
2200,1982.530979,val,1.578649,,2.00000000e-03
2250,2026.330889,train,1.560718,50316.341071,2.00000000e-03
2300,2070.127161,train,1.578267,56114.365117,2.00000000e-03
2350,2113.917080,train,1.546216,56122.505399,2.00000000e-03
2400,2157.717215,train,1.558812,56109.416844,2.00000000e-03
2400,2162.764396,val,1.543768,,2.00000000e-03
2450,2206.561393,train,1.545788,50315.106172,2.00000000e-03
2500,2250.370724,train,1.528502,56097.638271,2.00000000e-03
2550,2294.178231,train,1.552706,56099.974172,2.00000000e-03
2600,2337.986968,train,1.535861,56098.397853,2.00000000e-03
2600,2343.039317,val,1.550586,,2.00000000e-03
2650,2386.853850,train,1.548650,50291.729922,2.00000000e-03
2700,2430.659983,train,1.503889,56101.733477,2.00000000e-03
2750,2474.465075,train,1.491968,56103.066005,2.00000000e-03
2800,2518.270426,train,1.560163,56102.735921,2.00000000e-03
2800,2523.317653,val,1.544984,,2.00000000e-03
2850,2567.132336,train,1.476089,50296.845923,2.00000000e-03
2900,2610.940895,train,1.494319,56098.627441,2.00000000e-03
2950,2654.733880,train,1.536235,56118.577336,2.00000000e-03
3000,2698.534682,train,1.541909,56108.560759,2.00000000e-03
3000,2703.584183,val,1.523406,,2.00000000e-03
