step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.702880,train,9.266867,932393.200153,4.00000000e-02
20,10.273420,train,14.521563,68476.806916,4.00000000e-02
40,20.359195,train,5.895772,64978.643248,4.00000000e-02
60,30.463126,train,5.790806,64861.881213,4.00000000e-02
80,40.561138,train,5.519116,64899.907856,4.00000000e-02
100,50.664645,train,5.215396,64864.605654,4.00000000e-02
100,54.017487,val,5.196504,,4.00000000e-02
120,64.137165,train,5.035367,48644.203616,4.00000000e-02
140,74.264406,train,5.011020,64712.589667,4.00000000e-02
160,84.396544,train,4.907638,64681.315486,4.00000000e-02
180,94.530493,train,4.612754,64669.753312,4.00000000e-02
200,104.670705,train,4.450809,64629.812097,4.00000000e-02
200,108.036650,val,4.458809,,4.00000000e-02
220,118.179399,train,4.355336,48513.941589,4.00000000e-02
240,128.322222,train,4.191752,64613.176888,4.00000000e-02
260,138.462298,train,4.126638,64630.676755,4.00000000e-02
280,148.599951,train,4.129539,64646.125956,4.00000000e-02
300,158.742395,train,4.121418,64615.588842,4.00000000e-02
300,162.110589,val,4.077161,,4.00000000e-02
320,172.254792,train,4.174676,48500.649605,4.00000000e-02
340,182.398157,train,4.090106,64609.723307,4.00000000e-02
360,192.540141,train,3.919861,64618.518971,4.00000000e-02
380,202.684405,train,3.855494,64603.995490,4.00000000e-02
400,212.831609,train,3.786671,64585.280873,4.00000000e-02
400,216.202960,val,3.862991,,4.00000000e-02
420,226.349785,train,3.806845,48479.912129,4.00000000e-02
440,236.495803,train,3.679994,64592.831294,4.00000000e-02
460,246.643996,train,3.742646,64578.983883,4.00000000e-02
480,256.790392,train,3.693682,64590.418002,4.00000000e-02
500,266.939160,train,3.780319,64575.329157,4.00000000e-02
500,270.309740,val,3.751486,,4.00000000e-02
520,280.460334,train,3.678912,48469.162450,4.00000000e-02
540,290.607207,train,3.632825,64587.385707,4.00000000e-02
560,300.758575,train,3.568745,64558.788694,4.00000000e-02
580,310.909215,train,3.685222,64563.413589,4.00000000e-02
600,321.056985,train,3.598855,64581.677024,4.00000000e-02
600,324.426303,val,3.602102,,4.00000000e-02
620,334.575753,train,3.640290,48477.791735,4.00000000e-02
640,344.726959,train,3.678808,64559.816728,4.00000000e-02
660,354.875010,train,3.608079,64579.885112,4.00000000e-02
680,365.027161,train,3.626559,64553.809712,4.00000000e-02
700,375.177033,train,3.708107,64568.304568,4.00000000e-02
700,378.546932,val,3.674301,,4.00000000e-02
720,388.697368,train,3.622880,48472.170170,4.00000000e-02
740,398.847101,train,3.639985,64569.188814,4.00000000e-02
760,408.997878,train,3.608813,64562.546181,4.00000000e-02
780,419.147855,train,3.633911,64567.631161,4.00000000e-02
800,429.298220,train,3.655391,64565.166673,4.00000000e-02
800,432.666190,val,3.616258,,4.00000000e-02
820,442.816898,train,3.685547,48478.113202,4.00000000e-02
840,452.966272,train,3.670160,64571.471587,4.00000000e-02
860,463.117518,train,3.622149,64559.557442,4.00000000e-02
880,473.269258,train,3.658216,64556.426463,4.00000000e-02
900,483.423279,train,3.654123,64541.914207,4.00000000e-02
900,486.793216,val,3.687410,,4.00000000e-02
920,496.947050,train,3.733839,48459.857036,4.00000000e-02
940,507.096908,train,3.684517,64568.391019,4.00000000e-02
960,517.244998,train,3.645506,64579.639320,4.00000000e-02
980,527.394651,train,3.615435,64569.693892,4.00000000e-02
1000,537.546462,train,3.653720,64555.974656,4.00000000e-02
1000,540.914850,val,3.622200,,4.00000000e-02
