step,wallclock_sec,split,loss,tokens_per_sec,lr
4350,2276.968202,train,1.525529,64714.595242,1.36392503e-03
4400,2302.281212,train,1.486471,64725.610147,1.34966262e-03
4400,2305.638915,val,1.495779,,1.34966262e-03
4450,2330.962718,train,1.521626,57123.917797,1.33533195e-03
4500,2356.288025,train,1.527844,64694.182084,1.32093694e-03
4550,2381.614429,train,1.489697,64691.378154,1.30648153e-03
4600,2406.945761,train,1.542659,64678.795134,1.29196967e-03
4600,2410.304369,val,1.497555,,1.29196967e-03
4650,2435.639914,train,1.472507,57098.740024,1.27740532e-03
4700,2460.974968,train,1.500367,64669.292006,1.26279248e-03
4750,2486.311245,train,1.470084,64666.168934,1.24813513e-03
4800,2511.648768,train,1.491211,64662.992010,1.23343728e-03
4800,2515.008309,val,1.498057,,1.23343728e-03
4850,2540.347509,train,1.460328,57089.611056,1.21870295e-03
4900,2565.687725,train,1.514228,64656.120190,1.20393617e-03
4950,2591.031669,train,1.459047,64646.607304,1.18914098e-03
5000,2616.373258,train,1.470778,64652.615181,1.17432141e-03
5000,2619.732506,val,1.475976,,1.17432141e-03
5050,2645.596575,train,1.474110,56064.818551,1.15948153e-03
5100,2670.915372,train,1.465364,64710.816990,1.14462538e-03
5150,2696.238296,train,1.444457,64700.269469,1.12975703e-03
5200,2721.567489,train,1.497500,64684.254319,1.11488055e-03
5200,2724.924108,val,1.472784,,1.11488055e-03
5250,2750.258196,train,1.419722,57105.598276,1.10000000e-03
5300,2775.598948,train,1.460999,64654.751475,1.08511945e-03
5350,2800.934611,train,1.404446,64667.736518,1.07024297e-03
5400,2826.275044,train,1.493525,64655.564789,1.05537462e-03
5400,2829.634752,val,1.467418,,1.05537462e-03
5450,2854.975027,train,1.438919,57087.142064,1.04051847e-03
5500,2880.317402,train,1.434340,64650.610403,1.02567859e-03
5550,2905.661111,train,1.463803,64647.206338,1.01085902e-03
5600,2931.002903,train,1.485341,64652.096944,9.96063827e-04
5600,2934.361638,val,1.449656,,9.96063827e-04
5650,2959.706477,train,1.477009,57080.000927,9.81297046e-04
5700,2985.051386,train,1.461239,64644.144993,9.66562717e-04
5750,3010.395058,train,1.457233,64647.300604,9.51864869e-04
5800,3035.741050,train,1.442031,64641.383706,9.37207519e-04
5800,3039.100692,val,1.446039,,9.37207519e-04
5850,3064.440583,train,1.455057,57088.038863,9.22594675e-04
5900,3089.781023,train,1.464653,64655.545931,9.08030332e-04
5950,3115.121717,train,1.410031,64654.896861,8.93518472e-04
6000,3140.458127,train,1.416271,64665.830599,8.79063062e-04
6000,3143.818414,val,1.439968,,8.79063062e-04
6050,3169.637782,train,1.406164,56148.710777,8.64668053e-04
6100,3194.977726,train,1.441315,64656.813085,8.50337382e-04
6150,3220.316251,train,1.474488,64660.432931,8.36074966e-04
6200,3245.660677,train,1.428146,64645.377037,8.21884705e-04
6200,3249.019647,val,1.436199,,8.21884705e-04
6250,3274.372244,train,1.394361,57064.110485,8.07770478e-04
6300,3299.727763,train,1.395454,64617.094430,7.93736143e-04
6350,3325.089057,train,1.415545,64602.383624,7.79785538e-04
6400,3350.449010,train,1.404748,64605.798155,7.65922476e-04
6400,3353.811544,val,1.434480,,7.65922476e-04
