step,wallclock_sec,split,loss,tokens_per_sec,lr
1,8.326694,train,10.840707,147573.578837,4.00000000e-03
50,13.100897,train,7.041185,257383.296596,4.00000000e-03
100,17.962015,train,6.640623,252781.327194,4.00000000e-03
150,22.825930,train,6.301691,252635.995580,4.00000000e-03
200,27.683845,train,6.006466,252948.052751,4.00000000e-03
250,32.540813,train,5.844936,252997.334633,4.00000000e-03
300,37.395953,train,5.669436,253092.600295,4.00000000e-03
300,40.227942,val,5.774323,,4.00000000e-03
350,45.080683,train,5.624235,159901.503002,4.00000000e-03
400,49.932394,train,5.549572,253271.522713,4.00000000e-03
450,54.785840,train,5.508098,253180.922982,4.00000000e-03
500,59.639103,train,5.260966,253190.487511,4.00000000e-03
550,64.491924,train,5.333760,253213.537388,4.00000000e-03
600,69.343843,train,5.245341,253260.595550,4.00000000e-03
600,69.763390,val,5.285240,,4.00000000e-03
650,74.617701,train,5.287269,232998.338267,4.00000000e-03
700,79.468775,train,5.135769,253304.720684,4.00000000e-03
750,84.320697,train,5.174899,253260.433766,4.00000000e-03
800,89.171188,train,5.157756,253335.187823,4.00000000e-03
850,94.023306,train,5.040633,253250.241752,4.00000000e-03
900,98.872880,train,5.008076,253383.100920,4.00000000e-03
900,99.290987,val,5.027100,,4.00000000e-03
950,104.141714,train,5.056532,233220.465437,4.00000000e-03
1000,108.992915,train,4.975662,253298.097822,4.00000000e-03
1050,113.838748,train,4.943618,253578.689978,4.00000000e-03
1100,118.689349,train,4.930479,253329.422534,4.00000000e-03
1150,123.534945,train,4.741574,253591.079509,4.00000000e-03
1200,128.383051,train,4.721443,253459.846948,4.00000000e-03
1200,128.800557,val,4.840495,,4.00000000e-03
1250,133.650170,train,4.820720,233296.390166,4.00000000e-03
1300,138.498918,train,4.751644,253426.271850,4.00000000e-03
1350,143.345826,train,4.756933,253522.434530,4.00000000e-03
1400,148.195706,train,4.748168,253367.082204,4.00000000e-03
1450,153.043243,train,4.689193,253489.565962,4.00000000e-03
1500,157.892422,train,4.796707,253403.706507,4.00000000e-03
1500,158.309772,val,4.669696,,4.00000000e-03
