step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.288140,train,9.259089,355382.727854,2.00000000e-03
50,2.208661,train,4.107708,53318.884315,2.00000000e-03
100,4.165753,train,3.883379,52322.526256,2.00000000e-03
150,6.123173,train,3.829132,52313.750619,2.00000000e-03
200,8.077376,train,3.712327,52399.875167,2.00000000e-03
200,8.312203,val,3.519652,,2.00000000e-03
250,10.264352,train,3.308567,46822.640440,2.00000000e-03
300,12.216558,train,3.490975,52453.483616,2.00000000e-03
350,14.168568,train,3.034533,52458.749899,2.00000000e-03
400,16.122360,train,3.180254,52410.911705,2.00000000e-03
400,16.356800,val,3.152310,,2.00000000e-03
450,18.311898,train,3.196036,46767.851828,2.00000000e-03
500,20.264764,train,2.885420,52435.764125,2.00000000e-03
550,22.223757,train,3.100932,52271.735940,2.00000000e-03
600,24.179907,train,2.805093,52347.728756,2.00000000e-03
600,24.414072,val,3.056641,,2.00000000e-03
650,26.369638,train,2.809387,46763.737412,2.00000000e-03
700,28.326866,train,2.949431,52318.880536,2.00000000e-03
750,30.283698,train,3.133286,52329.500429,2.00000000e-03
800,32.238334,train,3.062346,52388.261769,2.00000000e-03
800,32.472981,val,2.920020,,2.00000000e-03
850,34.428874,train,3.456466,46746.472911,2.00000000e-03
900,36.383622,train,3.002793,52385.258591,2.00000000e-03
950,38.341788,train,2.894817,52293.833140,2.00000000e-03
1000,40.300927,train,2.706884,52267.842862,2.00000000e-03
1000,40.535437,val,2.818087,,2.00000000e-03
1050,42.492284,train,2.708158,46729.048292,2.00000000e-03
1100,44.450868,train,2.725857,52282.654918,2.00000000e-03
1150,46.411490,train,2.943780,52228.334239,2.00000000e-03
1200,48.368963,train,2.846679,52312.355201,2.00000000e-03
1200,48.603339,val,2.813973,,2.00000000e-03
1250,50.558967,train,2.793375,46757.887838,2.00000000e-03
1300,52.516330,train,2.595893,52315.279930,2.00000000e-03
1350,54.471026,train,3.062335,52386.670680,2.00000000e-03
1400,56.425754,train,2.512956,52385.814472,2.00000000e-03
1400,56.660192,val,2.755212,,2.00000000e-03
1450,58.611753,train,2.916171,46843.567969,2.00000000e-03
1500,60.565935,train,2.761939,52400.444144,2.00000000e-03
1550,62.525199,train,2.730205,52264.516394,2.00000000e-03
1600,64.480327,train,2.583986,52375.101455,2.00000000e-03
1600,64.715287,val,2.708062,,2.00000000e-03
1650,66.667984,train,2.433645,46808.051264,2.00000000e-03
1700,68.623523,train,2.879297,52364.086376,2.00000000e-03
1750,70.579179,train,2.588314,52360.951916,2.00000000e-03
1800,72.537548,train,2.963935,52288.415307,2.00000000e-03
1800,72.771870,val,2.633433,,2.00000000e-03
1850,74.726300,train,2.640258,46784.647983,2.00000000e-03
1900,76.681694,train,2.488303,52367.961878,2.00000000e-03
1950,78.637590,train,2.696038,52354.511811,2.00000000e-03
2000,80.594798,train,2.298995,52319.435009,2.00000000e-03
2000,80.828952,val,2.633789,,2.00000000e-03
2050,82.785405,train,2.753005,46745.033082,2.00000000e-03
2100,84.744093,train,2.768087,52279.905654,2.00000000e-03
2150,86.703910,train,2.407025,52249.771821,2.00000000e-03
2200,88.661818,train,2.904107,52300.716872,2.00000000e-03
2200,88.896034,val,2.616696,,2.00000000e-03
2250,90.853594,train,2.604903,46720.101991,2.00000000e-03
2300,92.817705,train,2.410187,52135.543930,2.00000000e-03
2350,94.775206,train,2.697645,52311.590619,2.00000000e-03
2400,96.731206,train,2.723046,52351.742223,2.00000000e-03
2400,96.965091,val,2.640695,,2.00000000e-03
2450,98.919895,train,2.573404,46786.008709,2.00000000e-03
2500,100.877376,train,2.575328,52312.132195,2.00000000e-03
2550,102.834196,train,2.623469,52329.780965,2.00000000e-03
2600,104.793190,train,2.615201,52271.748663,2.00000000e-03
2600,105.027166,val,2.562352,,2.00000000e-03
2650,106.985652,train,2.333891,46705.475054,2.00000000e-03
2700,108.942336,train,2.664138,52333.428204,2.00000000e-03
2750,110.899256,train,2.672554,52327.147872,2.00000000e-03
2800,112.856209,train,2.559477,52326.229859,2.00000000e-03
2800,113.090636,val,2.526932,,2.00000000e-03
2850,115.044343,train,2.552908,46797.855977,2.00000000e-03
2900,117.001508,train,2.397407,52320.601354,2.00000000e-03
2950,118.958994,train,2.650722,52311.992022,2.00000000e-03
3000,120.914646,train,2.493778,52361.054051,2.00000000e-03
3000,121.148691,val,2.487422,,2.00000000e-03
