step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.284463,train,9.259813,44997.151339,2.00000000e-04
50,1.513832,train,5.796525,10411.844042,2.00000000e-04
100,2.749002,train,5.786370,10362.942934,2.00000000e-04
150,3.961583,train,4.408502,10556.000701,2.00000000e-04
200,5.168758,train,3.577267,10603.265722,2.00000000e-04
200,5.293790,val,4.433861,,2.00000000e-04
250,6.499926,train,3.952282,9615.612776,2.00000000e-04
300,7.710135,train,3.702226,10576.692702,2.00000000e-04
350,8.921103,train,4.413380,10570.049955,2.00000000e-04
400,10.133560,train,4.400092,10557.073859,2.00000000e-04
400,10.258420,val,4.213256,,2.00000000e-04
450,11.466804,train,3.870522,9600.646062,2.00000000e-04
500,12.684440,train,3.833436,10512.169773,2.00000000e-04
550,13.897620,train,4.200867,10550.783324,2.00000000e-04
600,15.113494,train,3.865537,10527.411126,2.00000000e-04
600,15.238911,val,3.778740,,2.00000000e-04
650,16.492400,train,3.136801,9282.717942,2.00000000e-04
700,17.754341,train,3.814949,10143.105300,2.00000000e-04
750,19.030591,train,3.662195,10029.385731,2.00000000e-04
800,20.291873,train,3.905642,10148.404824,2.00000000e-04
800,20.416803,val,3.744417,,2.00000000e-04
850,21.686485,train,3.352040,9178.182676,2.00000000e-04
900,22.952773,train,3.248748,10108.280861,2.00000000e-04
950,24.213095,train,5.399726,10156.137787,2.00000000e-04
1000,25.473935,train,3.675300,10151.962674,2.00000000e-04
1000,25.598772,val,3.497780,,2.00000000e-04
1050,26.854721,train,3.430438,9270.082791,2.00000000e-04
1100,28.119408,train,4.410172,10121.078944,2.00000000e-04
1150,29.386321,train,3.502611,10103.296932,2.00000000e-04
1200,30.651731,train,3.791862,10115.299027,2.00000000e-04
1200,30.776908,val,3.478115,,2.00000000e-04
1250,31.990278,train,3.598108,9562.611281,2.00000000e-04
1300,33.205283,train,3.100091,10534.930554,2.00000000e-04
1350,34.427351,train,3.490362,10474.054426,2.00000000e-04
1400,35.637091,train,3.344862,10580.778282,2.00000000e-04
1400,35.762079,val,3.580431,,2.00000000e-04
1450,36.971439,train,3.301626,9592.701933,2.00000000e-04
1500,38.182078,train,3.697070,10572.926760,2.00000000e-04
1550,39.393649,train,3.944463,10564.797894,2.00000000e-04
1600,40.610388,train,3.644641,10519.927162,2.00000000e-04
1600,40.740003,val,3.368157,,2.00000000e-04
1650,41.957319,train,3.472100,9503.081934,2.00000000e-04
1700,43.172086,train,4.060618,10537.004416,2.00000000e-04
1750,44.383632,train,3.622113,10565.007876,2.00000000e-04
1800,45.597424,train,3.875065,10545.465460,2.00000000e-04
1800,45.722698,val,3.360480,,2.00000000e-04
1850,46.939787,train,2.940727,9535.421187,2.00000000e-04
1900,48.182502,train,2.667715,10300.035474,2.00000000e-04
1950,49.437369,train,2.814712,10200.277735,2.00000000e-04
2000,50.687384,train,3.613422,10239.878908,2.00000000e-04
2000,50.812204,val,3.450156,,2.00000000e-04
2050,52.025773,train,3.329398,9563.740682,2.00000000e-04
2100,53.259697,train,3.290545,10373.405082,2.00000000e-04
2150,54.496185,train,2.479560,10351.903020,2.00000000e-04
2200,55.768369,train,3.248239,10061.438483,2.00000000e-04
2200,55.893148,val,3.495600,,2.00000000e-04
2250,57.106824,train,3.724066,9563.261974,2.00000000e-04
2300,58.314488,train,3.346467,10598.972343,2.00000000e-04
2350,59.520418,train,3.147509,10614.219000,2.00000000e-04
2400,60.725133,train,4.255591,10624.919468,2.00000000e-04
2400,60.850642,val,3.302190,,2.00000000e-04
2450,62.059307,train,2.907330,9593.949891,2.00000000e-04
2500,63.266849,train,3.569061,10600.043792,2.00000000e-04
2550,64.470057,train,3.159784,10638.229516,2.00000000e-04
2600,65.672380,train,3.077575,10646.055917,2.00000000e-04
2600,65.797107,val,3.417537,,2.00000000e-04
2650,67.012280,train,3.132361,9552.953293,2.00000000e-04
2700,68.219912,train,3.326663,10599.259019,2.00000000e-04
2750,69.427830,train,3.184838,10596.746431,2.00000000e-04
2800,70.632692,train,4.083831,10623.622248,2.00000000e-04
2800,70.757326,val,3.232245,,2.00000000e-04
2850,71.962059,train,3.169147,9628.638187,2.00000000e-04
2900,73.167772,train,3.508566,10616.128967,2.00000000e-04
2950,74.376062,train,2.795024,10593.480385,2.00000000e-04
3000,75.577991,train,3.303963,10649.544588,2.00000000e-04
3000,75.703896,val,3.077367,,2.00000000e-04
