step,wallclock_sec,split,loss,tokens_per_sec,lr
1,10.528337,train,10.856006,116713.589220,1.63300000e-03
50,16.994945,train,6.988882,190022.348081,1.63300000e-03
100,23.588520,train,6.555204,186363.260167,1.63300000e-03
150,30.186186,train,6.191132,186247.681425,1.63300000e-03
200,36.782728,train,5.904356,186279.393721,1.63300000e-03
250,43.380888,train,5.750668,186233.737087,1.63300000e-03
300,49.978437,train,5.548979,186250.999569,1.63300000e-03
350,56.674004,train,5.549540,183524.415439,1.63300000e-03
400,63.274359,train,5.515657,186171.793487,1.63300000e-03
400,74.513157,val,5.427396,,1.63300000e-03
450,81.109990,train,5.367574,68895.795775,1.63300000e-03
500,87.710374,train,5.124640,186171.006676,1.63300000e-03
550,94.306563,train,5.194939,186289.372100,1.63300000e-03
600,100.905013,train,5.095160,186225.547782,1.63300000e-03
650,107.591798,train,5.192803,183765.442314,1.63300000e-03
700,114.191797,train,5.065003,186181.841049,1.63300000e-03
750,120.792485,train,4.998921,186162.419431,1.63300000e-03
800,127.394806,train,4.941457,186116.363090,1.63300000e-03
800,128.059938,val,4.938711,,1.63300000e-03
850,134.662802,train,4.901754,169069.986788,1.63300000e-03
900,141.268292,train,4.770975,186027.078342,1.63300000e-03
950,147.958327,train,4.779638,183676.172778,1.63300000e-03
1000,154.559330,train,4.650254,186153.543863,1.63300000e-03
1050,161.159480,train,4.776927,186177.570366,1.63300000e-03
1100,167.759437,train,4.746161,186183.051672,1.63300000e-03
1150,174.359252,train,4.675430,186187.019935,1.63300000e-03
1200,180.958474,train,4.613210,186203.769214,1.63300000e-03
1200,181.620776,val,4.628765,,1.63300000e-03
1250,188.304143,train,4.629300,167282.249537,1.63300000e-03
1300,194.900374,train,4.600604,186288.207227,1.63300000e-03
1350,201.497756,train,4.482186,186255.684210,1.63300000e-03
1400,208.096666,train,4.543067,186212.582293,1.63300000e-03
1450,214.692445,train,4.519710,186300.967753,1.63300000e-03
1500,221.286506,train,4.515734,186349.493913,1.63300000e-03
1550,228.114728,train,4.509895,179959.004901,1.63300000e-03
1600,235.013003,train,4.482350,178131.485858,1.63300000e-03
1600,235.669056,val,4.462880,,1.63300000e-03
1650,242.538862,train,4.411473,163277.034806,1.63300000e-03
1700,249.385917,train,4.418714,179464.018834,1.63300000e-03
1750,256.217580,train,4.413576,179868.378731,1.63300000e-03
1800,263.041635,train,4.396189,180068.870935,1.63300000e-03
1850,269.865256,train,4.365718,180080.346886,1.63300000e-03
1900,276.663078,train,4.482013,180763.773626,1.63300000e-03
1950,283.437544,train,4.407321,181386.989492,1.63300000e-03
2000,290.236835,train,4.370977,180724.741016,1.63300000e-03
2000,290.893668,val,4.372659,,1.63300000e-03
