step,wallclock_sec,split,loss,tokens_per_sec,lr
1,12.955911,train,10.828469,94844.745022,1.00000000e-03
50,22.353764,train,7.069174,130753.266965,1.00000000e-03
100,31.954826,train,6.578535,127985.843953,1.00000000e-03
150,41.570013,train,6.219261,127797.827435,1.00000000e-03
200,51.193929,train,5.936005,127681.904131,1.00000000e-03
250,60.820600,train,5.768227,127645.377222,1.00000000e-03
300,70.446441,train,5.581501,127656.379580,1.00000000e-03
350,80.074143,train,5.585281,127631.693315,1.00000000e-03
400,89.705764,train,5.530697,127579.781852,1.00000000e-03
400,95.809686,val,5.448408,,1.00000000e-03
450,105.425913,train,5.391098,78167.194277,1.00000000e-03
500,115.049302,train,5.134227,127688.914021,1.00000000e-03
550,124.672788,train,5.213472,127687.613843,1.00000000e-03
600,134.301168,train,5.104671,127622.708229,1.00000000e-03
650,143.926412,train,5.193207,127664.300554,1.00000000e-03
700,153.557997,train,5.060098,127580.255565,1.00000000e-03
750,163.188788,train,4.997538,127590.763428,1.00000000e-03
800,172.816626,train,4.944431,127629.901254,1.00000000e-03
800,173.863974,val,4.938184,,1.00000000e-03
850,183.496289,train,4.903175,115059.805886,1.00000000e-03
900,193.130170,train,4.767591,127549.837687,1.00000000e-03
950,202.765191,train,4.766617,127534.754109,1.00000000e-03
1000,212.401655,train,4.643248,127515.651470,1.00000000e-03
1050,222.035807,train,4.759016,127546.255054,1.00000000e-03
1100,231.668803,train,4.729401,127561.562354,1.00000000e-03
1150,241.305603,train,4.636096,127511.212678,1.00000000e-03
1200,250.936607,train,4.580541,127587.939684,1.00000000e-03
1200,251.982028,val,4.597172,,1.00000000e-03
1250,261.617182,train,4.592201,115049.981611,1.00000000e-03
1300,271.251961,train,4.562448,127537.957374,1.00000000e-03
1350,280.889367,train,4.443785,127503.187671,1.00000000e-03
1400,290.525426,train,4.497272,127521.008719,1.00000000e-03
1450,300.160033,train,4.476936,127540.236051,1.00000000e-03
1500,309.794611,train,4.467322,127540.617943,1.00000000e-03
1550,319.431296,train,4.463202,127512.723789,1.00000000e-03
1600,329.069313,train,4.429094,127495.103750,1.00000000e-03
1600,330.116302,val,4.410397,,1.00000000e-03
1650,339.756671,train,4.354434,114976.969857,1.00000000e-03
1700,349.392761,train,4.366240,127520.598549,1.00000000e-03
1750,359.030313,train,4.358449,127501.257277,1.00000000e-03
1800,368.664731,train,4.341846,127542.738902,1.00000000e-03
1850,378.301430,train,4.310072,127512.547122,1.00000000e-03
1900,387.937525,train,4.430120,127520.529136,1.00000000e-03
1950,397.573452,train,4.357866,127522.759861,1.00000000e-03
2000,407.208706,train,4.307808,127531.661453,1.00000000e-03
2000,408.253948,val,4.307745,,1.00000000e-03
