step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.702694,train,9.266867,932640.272683,1.00000000e-02
20,10.286932,train,5.854901,68378.934258,1.00000000e-02
40,20.403705,train,4.912879,64779.548941,1.00000000e-02
60,30.541275,train,4.527793,64646.656564,1.00000000e-02
80,40.680483,train,4.334905,64636.213237,1.00000000e-02
100,50.803630,train,4.160707,64738.763028,1.00000000e-02
100,54.164365,val,4.139189,,1.00000000e-02
120,64.299208,train,3.963135,48561.090601,1.00000000e-02
140,74.440624,train,3.957572,64622.139087,1.00000000e-02
160,84.587457,train,3.837735,64587.642182,1.00000000e-02
180,94.738123,train,3.682722,64563.252844,1.00000000e-02
200,104.891380,train,3.614666,64546.773131,1.00000000e-02
200,108.260906,val,3.635833,,1.00000000e-02
220,118.416490,train,3.602301,48455.060461,1.00000000e-02
240,128.572558,train,3.535883,64528.908139,1.00000000e-02
260,138.730394,train,3.459494,64517.677503,1.00000000e-02
280,148.889994,train,3.582503,64506.474996,1.00000000e-02
300,159.049414,train,3.499034,64507.620958,1.00000000e-02
300,162.423015,val,3.449708,,1.00000000e-02
320,172.584385,train,3.410100,48419.758206,1.00000000e-02
340,182.743501,train,3.419167,64509.546630,1.00000000e-02
360,192.894925,train,3.363463,64558.429345,1.00000000e-02
380,203.047282,train,3.338552,64552.499901,1.00000000e-02
400,213.199221,train,3.224522,64555.155963,1.00000000e-02
400,216.568295,val,3.302837,,1.00000000e-02
420,226.720216,train,3.291483,48469.805159,1.00000000e-02
440,236.872573,train,3.143395,64552.495353,1.00000000e-02
460,247.024654,train,3.211156,64554.252392,1.00000000e-02
480,257.178372,train,3.226072,64543.847989,1.00000000e-02
500,267.330760,train,3.185411,64552.298279,1.00000000e-02
500,270.701525,val,3.159682,,1.00000000e-02
520,280.856942,train,3.136931,48451.217907,1.00000000e-02
540,291.010614,train,3.150374,64544.140492,1.00000000e-02
560,301.164740,train,3.069758,64541.248928,1.00000000e-02
580,311.318818,train,3.102981,64541.559592,1.00000000e-02
600,321.472528,train,3.028555,64543.898003,1.00000000e-02
600,324.844038,val,3.036029,,1.00000000e-02
620,335.000582,train,3.066559,48444.510485,1.00000000e-02
640,345.154707,train,3.045533,64541.261052,1.00000000e-02
660,355.310139,train,3.027219,64532.948489,1.00000000e-02
680,365.464095,train,2.944822,64542.337023,1.00000000e-02
700,375.618888,train,3.007291,64537.007528,1.00000000e-02
700,378.989219,val,3.014244,,1.00000000e-02
720,389.143605,train,2.970179,48456.467301,1.00000000e-02
740,399.299324,train,2.999769,64531.132011,1.00000000e-02
760,409.453557,train,2.959967,64540.570024,1.00000000e-02
780,419.606486,train,2.954969,64548.861814,1.00000000e-02
800,429.760420,train,2.936616,64542.468870,1.00000000e-02
800,433.131140,val,2.921232,,1.00000000e-02
820,443.286765,train,2.899490,48450.634617,1.00000000e-02
840,453.444331,train,2.930930,64519.391758,1.00000000e-02
860,463.602645,train,2.936701,64514.647491,1.00000000e-02
880,473.758959,train,2.869472,64527.343340,1.00000000e-02
900,483.914718,train,2.816169,64530.877500,1.00000000e-02
900,487.286505,val,2.847314,,1.00000000e-02
920,497.443266,train,2.849489,48442.743212,1.00000000e-02
940,507.598948,train,2.895428,64531.363800,1.00000000e-02
960,517.756012,train,2.876302,64522.579729,1.00000000e-02
980,527.912186,train,2.806727,64528.238584,1.00000000e-02
1000,538.066739,train,2.802597,64538.536429,1.00000000e-02
1000,541.436777,val,2.814755,,1.00000000e-02
