step,wallclock_sec,split,loss,tokens_per_sec,lr
1,12.595268,train,10.854443,97560.458040,1.15500000e-03
50,19.901512,train,7.024957,168184.897345,1.15500000e-03
100,27.361907,train,6.540510,164709.785801,1.15500000e-03
150,34.825424,train,6.183847,164640.874922,1.15500000e-03
200,42.281234,train,5.906802,164811.065257,1.15500000e-03
250,49.743415,train,5.757287,164670.364266,1.15500000e-03
300,57.209651,train,5.559847,164580.913584,1.15500000e-03
350,64.679803,train,5.558203,164494.652246,1.15500000e-03
400,72.153454,train,5.516952,164417.628269,1.15500000e-03
400,78.526760,val,5.428740,,1.15500000e-03
450,85.992600,train,5.360666,88791.603661,1.15500000e-03
500,93.460165,train,5.105704,164551.634892,1.15500000e-03
550,100.921486,train,5.187948,164689.343819,1.15500000e-03
600,108.381535,train,5.076566,164717.402843,1.15500000e-03
650,115.846927,train,5.174000,164599.536090,1.15500000e-03
700,123.308276,train,5.038778,164688.722849,1.15500000e-03
750,130.772977,train,4.965384,164614.766261,1.15500000e-03
800,138.240495,train,4.908891,164552.664619,1.15500000e-03
800,139.012944,val,4.897730,,1.15500000e-03
850,146.483274,train,4.862266,149075.936349,1.15500000e-03
900,153.951347,train,4.729758,164540.440070,1.15500000e-03
950,161.418597,train,4.735032,164558.575291,1.15500000e-03
1000,168.891248,train,4.611595,164439.629257,1.15500000e-03
1050,176.359133,train,4.743918,164544.563748,1.15500000e-03
1100,183.827095,train,4.706921,164542.903746,1.15500000e-03
1150,191.297251,train,4.626200,164494.557745,1.15500000e-03
1200,198.763820,train,4.570418,164573.577169,1.15500000e-03
1200,199.536333,val,4.591275,,1.15500000e-03
1250,207.003186,train,4.588169,149137.687519,1.15500000e-03
1300,214.474317,train,4.559243,164473.077419,1.15500000e-03
1350,221.942074,train,4.444196,164547.416299,1.15500000e-03
1400,229.408473,train,4.504515,164577.324125,1.15500000e-03
1450,236.876870,train,4.480382,164533.285848,1.15500000e-03
1500,244.346125,train,4.472200,164514.405261,1.15500000e-03
1550,251.814295,train,4.470292,164538.312648,1.15500000e-03
1600,259.281120,train,4.444372,164567.933410,1.15500000e-03
1600,260.053553,val,4.421528,,1.15500000e-03
1650,267.529336,train,4.373464,148977.671395,1.15500000e-03
1700,275.000959,train,4.378451,164462.244896,1.15500000e-03
1750,282.473303,train,4.374425,164446.392308,1.15500000e-03
1800,289.944806,train,4.356756,164464.916156,1.15500000e-03
1850,297.414270,train,4.331554,164509.794750,1.15500000e-03
1900,304.884312,train,4.452711,164497.056798,1.15500000e-03
1950,312.355431,train,4.382101,164473.366096,1.15500000e-03
2000,319.825111,train,4.332480,164505.021725,1.15500000e-03
2000,320.596758,val,4.330194,,1.15500000e-03
