step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.704226,train,9.266867,2326526.591095,1.00000000e-03
50,25.611375,train,3.474049,65780.311133,1.00000000e-03
100,51.016214,train,2.940582,64491.650488,1.00000000e-03
150,76.426114,train,2.674277,64478.805027,1.00000000e-03
200,101.845431,train,2.502566,64454.919472,1.00000000e-03
200,105.217240,val,2.470663,,1.00000000e-03
250,130.637265,train,2.357032,56905.023134,1.00000000e-03
300,156.064312,train,2.221056,64435.323500,1.00000000e-03
350,181.489146,train,2.229155,64440.933219,1.00000000e-03
400,206.916214,train,2.091363,64435.267915,1.00000000e-03
400,210.288464,val,2.115650,,1.00000000e-03
450,235.713919,train,2.089537,56893.423183,1.00000000e-03
500,261.139084,train,2.048883,64440.093270,1.00000000e-03
550,286.563586,train,1.945156,64441.772585,1.00000000e-03
600,311.989541,train,2.011430,64438.093191,1.00000000e-03
600,315.361592,val,1.960677,,1.00000000e-03
650,340.792179,train,1.892087,56883.676983,1.00000000e-03
700,366.220544,train,1.938903,64431.984356,1.00000000e-03
750,391.651551,train,1.906814,64425.290194,1.00000000e-03
800,417.081344,train,1.877669,64428.365880,1.00000000e-03
800,420.453957,val,1.873230,,1.00000000e-03
850,445.880814,train,1.884040,56889.936396,1.00000000e-03
900,471.308361,train,1.885085,64434.054741,1.00000000e-03
950,496.734018,train,1.840962,64438.847285,1.00000000e-03
1000,522.164701,train,1.818340,64426.111637,1.00000000e-03
1000,525.537270,val,1.822137,,1.00000000e-03
1050,550.962853,train,1.793205,56892.537669,1.00000000e-03
1100,576.387442,train,1.801274,64441.554433,1.00000000e-03
1150,601.808173,train,1.813909,64451.332272,1.00000000e-03
1200,627.234009,train,1.824643,64438.392893,1.00000000e-03
1200,630.606214,val,1.781042,,1.00000000e-03
1250,656.031723,train,1.787501,56893.405284,1.00000000e-03
1300,681.456945,train,1.767530,64439.948245,1.00000000e-03
1350,706.883904,train,1.702461,64435.547048,1.00000000e-03
1400,732.311731,train,1.759102,64433.346675,1.00000000e-03
1400,735.684304,val,1.732777,,1.00000000e-03
1450,761.109913,train,1.782064,56892.480206,1.00000000e-03
1500,786.534172,train,1.756701,64442.390189,1.00000000e-03
1550,811.953865,train,1.663549,64453.963088,1.00000000e-03
1600,837.377471,train,1.701118,64444.044242,1.00000000e-03
1600,840.748940,val,1.725753,,1.00000000e-03
1650,866.168432,train,1.759344,56906.750669,1.00000000e-03
1700,891.588163,train,1.691375,64453.867572,1.00000000e-03
1750,917.011151,train,1.678398,64445.610745,1.00000000e-03
1800,942.433602,train,1.696041,64446.972432,1.00000000e-03
1800,945.806397,val,1.676734,,1.00000000e-03
1850,971.227895,train,1.689611,56900.163883,1.00000000e-03
1900,996.652847,train,1.698323,64440.635306,1.00000000e-03
1950,1022.077597,train,1.674423,64441.143512,1.00000000e-03
2000,1047.500136,train,1.641116,64446.750013,1.00000000e-03
2000,1050.872749,val,1.673021,,1.00000000e-03
2050,1076.295365,train,1.678867,56898.314731,1.00000000e-03
2100,1101.716918,train,1.679008,64449.249896,1.00000000e-03
2150,1127.136948,train,1.715073,64453.110105,1.00000000e-03
2200,1152.557598,train,1.637722,64451.537797,1.00000000e-03
2200,1155.929110,val,1.647677,,1.00000000e-03
2250,1181.352888,train,1.667219,56898.193185,1.00000000e-03
2300,1206.771797,train,1.693859,64455.952665,1.00000000e-03
2350,1232.191864,train,1.690267,64453.017009,1.00000000e-03
2400,1257.611243,train,1.626233,64454.761081,1.00000000e-03
2400,1260.982476,val,1.632618,,1.00000000e-03
2450,1286.398731,train,1.651218,56913.615196,1.00000000e-03
2500,1311.814135,train,1.617197,64464.841062,1.00000000e-03
2550,1337.231743,train,1.673440,64459.252574,1.00000000e-03
2600,1362.651041,train,1.585924,64454.966023,1.00000000e-03
2600,1366.021371,val,1.624653,,1.00000000e-03
2650,1391.441921,train,1.625411,56906.909480,1.00000000e-03
2700,1416.863188,train,1.679343,64449.974028,1.00000000e-03
2750,1442.286918,train,1.619667,64443.730588,1.00000000e-03
2800,1467.709900,train,1.602259,64445.627064,1.00000000e-03
2800,1471.083567,val,1.599820,,1.00000000e-03
2850,1496.507123,train,1.626823,56894.374199,1.00000000e-03
2900,1521.929035,train,1.591850,64448.339616,1.00000000e-03
2950,1547.349267,train,1.584947,64452.599293,1.00000000e-03
3000,1572.770283,train,1.593352,64450.610527,1.00000000e-03
3000,1576.141353,val,1.596057,,1.00000000e-03
