step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.718086,train,9.266867,2281622.365913,3.00000000e-03
50,25.627287,train,3.746213,65774.890763,3.00000000e-03
100,51.049452,train,3.148850,64447.698930,3.00000000e-03
150,76.475075,train,2.829454,64438.932484,3.00000000e-03
200,101.908120,train,2.619139,64420.126456,3.00000000e-03
200,105.283506,val,2.586422,,3.00000000e-03
250,130.718047,train,2.461207,56869.286312,3.00000000e-03
300,156.153445,train,2.299665,64414.168349,3.00000000e-03
350,181.594015,train,2.300862,64401.073688,3.00000000e-03
400,207.028100,train,2.147997,64417.492966,3.00000000e-03
400,210.402168,val,2.168375,,3.00000000e-03
450,235.836586,train,2.141312,56872.131858,3.00000000e-03
500,261.274272,train,2.090442,64408.373130,3.00000000e-03
550,286.712071,train,1.979342,64408.088195,3.00000000e-03
600,312.150275,train,2.037584,64407.063177,3.00000000e-03
600,315.525922,val,1.986804,,3.00000000e-03
650,340.964930,train,1.911734,56859.956275,3.00000000e-03
700,366.402602,train,1.958655,64408.408143,3.00000000e-03
750,391.841001,train,1.926326,64406.570600,3.00000000e-03
800,417.278910,train,1.887470,64407.808093,3.00000000e-03
800,420.652743,val,1.886612,,3.00000000e-03
850,446.091630,train,1.888932,56863.774877,3.00000000e-03
900,471.529182,train,1.896605,64408.711794,3.00000000e-03
950,496.965418,train,1.836953,64412.047923,3.00000000e-03
1000,522.401813,train,1.821663,64411.641604,3.00000000e-03
1000,525.774917,val,1.821354,,3.00000000e-03
1050,551.211592,train,1.787780,56869.579514,3.00000000e-03
1100,576.650207,train,1.801805,64406.023100,3.00000000e-03
1150,602.090446,train,1.807992,64401.910809,3.00000000e-03
1200,627.521933,train,1.818291,64424.073168,3.00000000e-03
1200,630.895659,val,1.772040,,3.00000000e-03
1250,656.333061,train,1.782518,56866.916810,3.00000000e-03
1300,681.771798,train,1.757705,64405.712834,3.00000000e-03
1350,707.208799,train,1.691463,64410.106938,3.00000000e-03
1400,732.643710,train,1.749536,64415.403115,3.00000000e-03
1400,736.016516,val,1.720679,,3.00000000e-03
1450,761.454012,train,1.779041,56868.545086,3.00000000e-03
1500,786.891179,train,1.743256,64409.688569,3.00000000e-03
1550,812.322568,train,1.650582,64424.323213,3.00000000e-03
1600,837.752102,train,1.691924,64429.022492,3.00000000e-03
1600,841.124169,val,1.713712,,3.00000000e-03
1650,866.551418,train,1.750587,56890.239701,3.00000000e-03
1700,891.980921,train,1.683484,64429.099812,3.00000000e-03
1750,917.410476,train,1.671107,64428.968126,3.00000000e-03
1800,942.838941,train,1.691814,64431.730022,3.00000000e-03
1800,946.211756,val,1.664186,,3.00000000e-03
1850,971.643766,train,1.681903,56879.359488,3.00000000e-03
1900,997.077940,train,1.685216,64417.267731,3.00000000e-03
1950,1022.513839,train,1.658205,64412.899820,3.00000000e-03
2000,1047.946787,train,1.628597,64420.372847,3.00000000e-03
2000,1051.319111,val,1.661113,,3.00000000e-03
2050,1076.747995,train,1.667068,56886.503720,3.00000000e-03
2100,1102.176532,train,1.674702,64431.547580,3.00000000e-03
2150,1127.605612,train,1.698469,64430.171443,3.00000000e-03
2200,1153.032253,train,1.631420,64436.353043,3.00000000e-03
2200,1156.405425,val,1.637003,,3.00000000e-03
2250,1181.840046,train,1.654657,56873.499666,3.00000000e-03
2300,1207.271945,train,1.687054,64423.030730,3.00000000e-03
2350,1232.703064,train,1.671950,64425.005110,3.00000000e-03
2400,1258.136998,train,1.615830,64417.875204,3.00000000e-03
2400,1261.509950,val,1.623729,,3.00000000e-03
2450,1286.948248,train,1.647125,56866.676812,3.00000000e-03
2500,1312.386563,train,1.610143,64406.780669,3.00000000e-03
2550,1337.822979,train,1.664977,64411.589079,3.00000000e-03
2600,1363.262075,train,1.580171,64404.805595,3.00000000e-03
2600,1366.636300,val,1.615136,,3.00000000e-03
2650,1392.074437,train,1.620490,56864.481158,3.00000000e-03
2700,1417.512265,train,1.673022,64408.014547,3.00000000e-03
2750,1442.949845,train,1.620379,64408.642371,3.00000000e-03
2800,1468.382514,train,1.591836,64421.078212,3.00000000e-03
2800,1471.754491,val,1.592191,,3.00000000e-03
2850,1497.188907,train,1.620687,56876.265137,3.00000000e-03
2900,1522.623412,train,1.585845,64416.428399,3.00000000e-03
2950,1548.053606,train,1.588141,64427.349881,3.00000000e-03
3000,1573.486300,train,1.590629,64421.015405,3.00000000e-03
3000,1576.859608,val,1.591182,,3.00000000e-03
