step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.706604,train,9.266867,2318695.391085,2.00000000e-03
50,25.614239,train,3.449561,65779.029782,2.00000000e-03
100,51.035751,train,2.888405,64449.351443,2.00000000e-03
150,76.462141,train,2.596019,64436.988065,2.00000000e-03
200,101.888079,train,2.420455,64438.134884,2.00000000e-03
200,105.261659,val,2.390412,,2.00000000e-03
250,130.691333,train,2.274874,56882.461709,2.00000000e-03
300,156.115877,train,2.141173,64441.666832,2.00000000e-03
350,181.542928,train,2.154456,64435.315041,2.00000000e-03
400,206.974153,train,2.030991,64424.736940,2.00000000e-03
400,210.346267,val,2.059583,,2.00000000e-03
450,235.776087,train,2.043706,56885.067949,2.00000000e-03
500,261.208695,train,2.009731,64421.234627,2.00000000e-03
550,286.643307,train,1.914702,64416.157885,2.00000000e-03
600,312.073541,train,1.971486,64427.248403,2.00000000e-03
600,315.446762,val,1.927782,,2.00000000e-03
650,340.876620,train,1.859399,56882.808723,2.00000000e-03
700,366.307901,train,1.907983,64424.595608,2.00000000e-03
750,391.738089,train,1.881045,64427.363774,2.00000000e-03
800,417.170197,train,1.844813,64422.502880,2.00000000e-03
800,420.543626,val,1.846880,,2.00000000e-03
850,445.978092,train,1.861314,56873.296797,2.00000000e-03
900,471.411075,train,1.869591,64420.284677,2.00000000e-03
950,496.845652,train,1.815078,64416.247251,2.00000000e-03
1000,522.274423,train,1.791456,64430.954952,2.00000000e-03
1000,525.646790,val,1.799078,,2.00000000e-03
1050,551.076821,train,1.779471,56884.152560,2.00000000e-03
1100,576.509310,train,1.781200,64421.537191,2.00000000e-03
1150,601.938097,train,1.782185,64430.913873,2.00000000e-03
1200,627.366192,train,1.806597,64432.667622,2.00000000e-03
1200,630.738234,val,1.760167,,2.00000000e-03
1250,656.167710,train,1.766816,56885.890601,2.00000000e-03
1300,681.599072,train,1.748622,64424.389047,2.00000000e-03
1350,707.029753,train,1.679337,64426.116469,2.00000000e-03
1400,732.459788,train,1.740062,64427.753377,2.00000000e-03
1400,735.831748,val,1.713743,,2.00000000e-03
1450,761.259489,train,1.765921,56889.480032,2.00000000e-03
1500,786.691820,train,1.737554,64421.933972,2.00000000e-03
1550,812.123361,train,1.650161,64423.939087,2.00000000e-03
1600,837.549924,train,1.686837,64436.550013,2.00000000e-03
1600,840.921005,val,1.708658,,2.00000000e-03
1650,866.349146,train,1.750692,56890.424322,2.00000000e-03
1700,891.777299,train,1.673507,64432.520819,2.00000000e-03
1750,917.204561,train,1.667731,64434.780344,2.00000000e-03
1800,942.632565,train,1.681327,64432.898402,2.00000000e-03
1800,946.004056,val,1.663026,,2.00000000e-03
1850,971.434881,train,1.678629,56884.314540,2.00000000e-03
1900,996.866145,train,1.681293,64424.637283,2.00000000e-03
1950,1022.296270,train,1.654714,64427.525655,2.00000000e-03
2000,1047.729682,train,1.621033,64419.196467,2.00000000e-03
2000,1051.102514,val,1.659459,,2.00000000e-03
2050,1076.534751,train,1.663201,56878.878813,2.00000000e-03
2100,1101.967421,train,1.663155,64421.078212,2.00000000e-03
2150,1127.401098,train,1.696138,64418.526167,2.00000000e-03
2200,1152.838669,train,1.628014,64408.664104,2.00000000e-03
2200,1156.211587,val,1.631798,,2.00000000e-03
2250,1181.645957,train,1.649042,56874.496617,2.00000000e-03
2300,1207.080282,train,1.682025,64416.884896,2.00000000e-03
2350,1232.512045,train,1.672086,64423.376797,2.00000000e-03
2400,1257.944908,train,1.615486,64420.588441,2.00000000e-03
2400,1261.317381,val,1.620472,,2.00000000e-03
2450,1286.748393,train,1.640512,56882.004523,2.00000000e-03
2500,1312.181703,train,1.603848,64419.456136,2.00000000e-03
2550,1337.612317,train,1.666534,64426.287404,2.00000000e-03
2600,1363.042018,train,1.578700,64428.598441,2.00000000e-03
2600,1366.414336,val,1.612214,,2.00000000e-03
2650,1391.842184,train,1.618787,56888.559791,2.00000000e-03
2700,1417.273803,train,1.663356,64423.741590,2.00000000e-03
2750,1442.709524,train,1.609995,64413.349022,2.00000000e-03
2800,1468.144242,train,1.598446,64415.889789,2.00000000e-03
2800,1471.517430,val,1.589320,,2.00000000e-03
2850,1496.955165,train,1.609056,56867.321518,2.00000000e-03
2900,1522.389316,train,1.579537,64417.325097,2.00000000e-03
2950,1547.824241,train,1.573884,64415.366283,2.00000000e-03
3000,1573.255831,train,1.583493,64423.811650,2.00000000e-03
3000,1576.628090,val,1.585440,,2.00000000e-03
