step,wallclock_sec,split,loss,tokens_per_sec,lr
1,12.378287,train,10.854443,99270.606940,2.30900000e-03
50,19.680566,train,7.092295,168276.227276,2.30900000e-03
100,27.132561,train,6.637442,164895.443054,2.30900000e-03
150,34.586008,train,6.258137,164863.310040,2.30900000e-03
200,42.040119,train,5.951647,164848.629654,2.30900000e-03
250,49.498309,train,5.802285,164758.484893,2.30900000e-03
300,56.953672,train,5.597852,164820.947578,2.30900000e-03
350,64.410022,train,5.593788,164799.123725,2.30900000e-03
400,71.869092,train,5.556786,164739.041820,2.30900000e-03
400,78.111078,val,5.468478,,2.30900000e-03
450,85.560340,train,5.407396,89750.766722,2.30900000e-03
500,93.008666,train,5.162664,164976.675347,2.30900000e-03
550,100.456774,train,5.236121,164981.475781,2.30900000e-03
600,107.914132,train,5.132220,164776.863132,2.30900000e-03
650,115.360914,train,5.242432,165010.865385,2.30900000e-03
700,122.804771,train,5.115003,165075.719060,2.30900000e-03
750,130.250023,train,5.039674,165044.784196,2.30900000e-03
800,137.693126,train,4.996594,165092.433574,2.30900000e-03
800,138.462968,val,5.001893,,2.30900000e-03
850,145.915313,train,4.987811,149449.296757,2.30900000e-03
900,153.367537,train,4.856465,164890.368032,2.30900000e-03
950,160.822910,train,4.858410,164820.731472,2.30900000e-03
1000,168.277434,train,4.721057,164839.487373,2.30900000e-03
1050,175.736518,train,4.830045,164738.741679,2.30900000e-03
1100,183.191753,train,4.788478,164823.762280,2.30900000e-03
1150,190.648298,train,4.716780,164794.823932,2.30900000e-03
1200,198.103260,train,4.646028,164829.824230,2.30900000e-03
1200,198.874375,val,4.667846,,2.30900000e-03
1250,206.331992,train,4.658214,149330.408683,2.30900000e-03
1300,213.787600,train,4.629631,164815.545096,2.30900000e-03
1350,221.242464,train,4.519257,164831.980283,2.30900000e-03
1400,228.697395,train,4.574837,164830.488436,2.30900000e-03
1450,236.151992,train,4.546891,164837.900494,2.30900000e-03
1500,243.605027,train,4.543215,164872.412771,2.30900000e-03
1550,251.061866,train,4.525679,164788.337782,2.30900000e-03
1600,258.517510,train,4.511301,164814.738707,2.30900000e-03
1600,259.289066,val,4.488150,,2.30900000e-03
1650,266.748055,train,4.430807,149297.528783,2.30900000e-03
1700,274.206177,train,4.458644,164759.959636,2.30900000e-03
1750,281.672057,train,4.438601,164588.771000,2.30900000e-03
1800,289.138024,train,4.425697,164586.847310,2.30900000e-03
1850,296.604384,train,4.392692,164578.196512,2.30900000e-03
1900,304.070124,train,4.510826,164591.856358,2.30900000e-03
1950,311.539221,train,4.442699,164517.886946,2.30900000e-03
2000,319.006487,train,4.393476,164558.212758,2.30900000e-03
2000,319.778383,val,4.394314,,2.30900000e-03
