step,wallclock_sec,split,loss,tokens_per_sec,lr
4850,1395.820390,train,4.204955,87399.866152,2.09298283e-03
4900,1409.882647,train,4.179382,87382.842989,2.08521649e-03
4950,1423.945561,train,4.246292,87378.760076,2.07738330e-03
5000,1438.011157,train,4.156577,87362.100530,2.06948396e-03
5000,1440.076273,val,4.188852,,2.06948396e-03
5050,1455.810961,train,4.229768,69034.467203,2.06151918e-03
5100,1469.872537,train,4.162122,87387.078896,2.05348970e-03
5150,1483.932532,train,4.241416,87396.897587,2.04539623e-03
5200,1497.998565,train,4.193775,87359.387735,2.03723951e-03
5250,1512.063550,train,4.221656,87365.896061,2.02902028e-03
5300,1526.128365,train,4.132432,87366.949035,2.02073929e-03
5350,1540.189522,train,4.152206,87389.680797,2.01239728e-03
5400,1554.252352,train,4.210995,87379.278567,2.00399501e-03
5450,1568.311829,train,4.261643,87400.124040,1.99553324e-03
5500,1582.374352,train,4.169313,87381.188148,1.98701274e-03
5500,1584.467850,val,4.170334,,1.98701274e-03
5550,1598.524536,train,4.122514,76085.820842,1.97843429e-03
5600,1612.583853,train,4.162294,87401.118553,1.96979865e-03
5650,1626.647829,train,4.192329,87372.163925,1.96110661e-03
5700,1640.705435,train,4.152629,87411.755773,1.95235897e-03
5750,1654.767124,train,4.246024,87386.367697,1.94355650e-03
5800,1668.826821,train,4.264444,87398.757548,1.93470002e-03
5850,1682.890023,train,4.139628,87376.970588,1.92579031e-03
5900,1696.948021,train,4.150257,87409.318589,1.91682820e-03
5950,1711.007101,train,4.145128,87402.585908,1.90781449e-03
6000,1725.063695,train,4.175890,87418.048012,1.89875000e-03
6000,1727.155962,val,4.174903,,1.89875000e-03
6050,1741.962523,train,4.202761,72715.101772,1.88963555e-03
6100,1756.023122,train,4.147150,87393.149746,1.88047197e-03
6150,1770.083342,train,4.117654,87395.501556,1.87126008e-03
6200,1784.143848,train,4.139434,87393.724720,1.86200072e-03
6250,1798.201371,train,4.198425,87412.270208,1.85269474e-03
6300,1812.262292,train,4.149840,87391.147769,1.84334297e-03
6350,1826.322120,train,4.143886,87397.937970,1.83394626e-03
6400,1840.381592,train,4.132639,87400.152200,1.82450547e-03
6450,1854.438556,train,4.169955,87415.749846,1.81502145e-03
6500,1868.495950,train,4.082652,87413.070782,1.80549505e-03
