step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.676347,train,16.221508,2422426.821179,5.00000000e-04
50,23.372449,train,3.777351,72188.605572,5.00000000e-04
100,46.536016,train,3.112154,70731.767221,5.00000000e-04
150,69.705100,train,2.846900,70714.923167,5.00000000e-04
200,92.881380,train,2.677608,70692.966327,5.00000000e-04
200,96.079634,val,2.643142,,5.00000000e-04
250,119.256335,train,2.544081,62119.537971,5.00000000e-04
300,142.433234,train,2.401021,70691.078484,5.00000000e-04
350,165.609153,train,2.416253,70694.068826,5.00000000e-04
400,188.787545,train,2.282279,70686.525826,5.00000000e-04
400,191.988460,val,2.295802,,5.00000000e-04
450,215.165833,train,2.283603,62111.687585,5.00000000e-04
500,238.345471,train,2.223020,70682.727666,5.00000000e-04
550,261.520495,train,2.111300,70696.798316,5.00000000e-04
600,284.695510,train,2.169709,70696.825226,5.00000000e-04
600,287.897190,val,2.123247,,5.00000000e-04
650,311.075479,train,2.053412,62107.729457,5.00000000e-04
700,334.254619,train,2.090734,70684.246444,5.00000000e-04
750,357.432621,train,2.055683,70687.713198,5.00000000e-04
800,380.605284,train,2.024693,70704.001602,5.00000000e-04
800,383.806722,val,2.021071,,5.00000000e-04
850,406.984501,train,2.033981,62109.501599,5.00000000e-04
900,430.166969,train,2.022722,70674.096803,5.00000000e-04
950,453.350138,train,1.977260,70671.960676,5.00000000e-04
1000,476.527033,train,1.956613,70691.092301,5.00000000e-04
1000,479.729589,val,1.958407,,5.00000000e-04
1050,502.906691,train,1.925178,62108.461429,5.00000000e-04
1100,526.086015,train,1.930143,70683.683711,5.00000000e-04
1150,549.267658,train,1.944702,70676.613224,5.00000000e-04
1200,572.451973,train,1.956330,70668.466398,5.00000000e-04
1200,575.649258,val,1.907188,,5.00000000e-04
1250,598.829916,train,1.902108,62112.499370,5.00000000e-04
1300,622.011562,train,1.888573,70676.605955,5.00000000e-04
1350,645.192892,train,1.821307,70677.566196,5.00000000e-04
1400,668.376735,train,1.883561,70669.903894,5.00000000e-04
1400,671.577473,val,1.847565,,5.00000000e-04
1450,694.760542,train,1.902292,62098.697428,5.00000000e-04
1500,717.943774,train,1.878595,70671.766621,5.00000000e-04
1550,741.129933,train,1.783020,70662.848516,5.00000000e-04
1600,764.313022,train,1.815520,70672.201974,5.00000000e-04
1600,767.513818,val,1.841069,,5.00000000e-04
1650,790.699749,train,1.881434,62091.825687,5.00000000e-04
1700,813.885253,train,1.804691,70664.840215,5.00000000e-04
1750,837.070891,train,1.788789,70664.436925,5.00000000e-04
1800,860.256521,train,1.809135,70664.456544,5.00000000e-04
1800,863.456639,val,1.784463,,5.00000000e-04
1850,886.643054,train,1.803334,62092.280128,5.00000000e-04
1900,909.828894,train,1.793391,70663.820009,5.00000000e-04
1950,933.012146,train,1.771999,70671.708477,5.00000000e-04
2000,956.196147,train,1.746688,70669.422057,5.00000000e-04
2000,959.398748,val,1.777798,,5.00000000e-04
2050,982.589741,train,1.784329,62075.668753,5.00000000e-04
2100,1005.778239,train,1.785080,70655.719720,5.00000000e-04
2150,1028.963898,train,1.807902,70664.372254,5.00000000e-04
2200,1052.148340,train,1.742034,70668.080508,5.00000000e-04
2200,1055.351307,val,1.747306,,5.00000000e-04
2250,1078.538051,train,1.758061,62084.800656,5.00000000e-04
2300,1101.724276,train,1.793206,70662.646518,5.00000000e-04
2350,1124.908372,train,1.790408,70669.134994,5.00000000e-04
2400,1148.092531,train,1.720965,70668.940954,5.00000000e-04
2400,1151.294544,val,1.729032,,5.00000000e-04
2450,1174.477202,train,1.751800,62096.662736,5.00000000e-04
2500,1197.659137,train,1.716203,70675.722789,5.00000000e-04
2550,1220.833992,train,1.769444,70697.312528,5.00000000e-04
2600,1244.009384,train,1.675998,70695.678276,5.00000000e-04
2600,1247.211490,val,1.716718,,5.00000000e-04
2650,1270.388674,train,1.727239,62109.327580,5.00000000e-04
2700,1293.566162,train,1.777357,70689.283092,5.00000000e-04
2750,1316.739392,train,1.705171,70702.271749,5.00000000e-04
2800,1339.912837,train,1.700203,70701.614892,5.00000000e-04
2800,1343.112812,val,1.691024,,5.00000000e-04
2850,1366.284885,train,1.716156,62126.385518,5.00000000e-04
2900,1389.460149,train,1.684691,70696.065922,5.00000000e-04
2950,1412.634281,train,1.677758,70699.518561,5.00000000e-04
3000,1435.811040,train,1.688922,70691.508258,5.00000000e-04
3000,1439.012174,val,1.683502,,5.00000000e-04
