step,wallclock_sec,split,loss,tokens_per_sec,lr
4300,3477.086873,train,4.435578,30891.952369,1.68819124e-03
4350,3516.935955,train,4.313047,30836.343989,1.67080817e-03
4400,3556.729312,train,4.331348,30879.526213,1.65333671e-03
4400,3560.353235,val,4.310586,,1.65333671e-03
4450,3600.155777,train,4.358779,28296.109119,1.63578163e-03
4500,3639.994019,train,4.259391,30844.734523,1.61814775e-03
4550,3679.756915,train,4.364857,30903.182023,1.60043987e-03
4600,3719.518667,train,4.333473,30904.070541,1.58266284e-03
4600,3723.142156,val,4.301620,,1.58266284e-03
4650,3762.971679,train,4.384121,28278.822198,1.56482152e-03
4700,3802.742355,train,4.332927,30897.136823,1.54692079e-03
4750,3842.518875,train,4.289335,30892.596743,1.52896554e-03
4800,3882.355985,train,4.324292,30845.610637,1.51096067e-03
4800,3885.977754,val,4.305628,,1.51096067e-03
4850,3925.751507,train,4.283195,28316.285801,1.49291112e-03
4900,3965.544532,train,4.340822,30879.783752,1.47482181e-03
4950,4005.389955,train,4.311247,30839.176064,1.45669770e-03
5000,4045.162617,train,4.278993,30895.593435,1.43854373e-03
5000,4048.787735,val,4.260072,,1.43854373e-03
5050,4089.766827,train,4.270172,27548.968652,1.42036487e-03
5100,4129.607415,train,4.256484,30842.918210,1.40216609e-03
5150,4169.388821,train,4.286257,30888.802731,1.38395236e-03
5200,4209.174495,train,4.230093,30885.489009,1.36572867e-03
5200,4212.799808,val,4.245390,,1.36572867e-03
5250,4252.638780,train,4.284626,28271.487795,1.34750000e-03
5300,4292.423488,train,4.241961,30886.239542,1.32927133e-03
5350,4332.208294,train,4.255609,30886.162543,1.31104764e-03
5400,4372.045017,train,4.260772,30845.910994,1.29283391e-03
5400,4375.670616,val,4.253041,,1.29283391e-03
5450,4415.446168,train,4.308987,28312.612755,1.27463513e-03
5500,4455.216555,train,4.277074,30897.361500,1.25645627e-03
5550,4495.055265,train,4.271587,30844.371612,1.23830230e-03
5600,4534.834949,train,4.242577,30890.140119,1.22017819e-03
5600,4538.457831,val,4.222105,,1.22017819e-03
5650,4578.225871,train,4.229577,28319.287414,1.20208888e-03
5700,4618.068214,train,4.238523,30841.559808,1.18403933e-03
5750,4657.841847,train,4.205842,30894.839670,1.16603446e-03
5800,4697.603177,train,4.288858,30904.398537,1.14807921e-03
5800,4701.228014,val,4.212029,,1.14807921e-03
5850,4741.059110,train,4.199969,28276.921608,1.13017848e-03
5900,4780.828269,train,4.153248,30898.314702,1.11233716e-03
5950,4820.611268,train,4.195979,30887.565972,1.09456013e-03
6000,4860.444203,train,4.302940,30848.843980,1.07685225e-03
6000,4864.068251,val,4.217055,,1.07685225e-03
6050,4904.940563,train,4.201272,27615.742012,1.05921837e-03
6100,4944.711335,train,4.142960,30897.061622,1.04166329e-03
6150,4984.539612,train,4.173412,30852.452358,1.02419183e-03
6200,5024.315976,train,4.202882,30892.718029,1.00680876e-03
6200,5027.940567,val,4.177214,,1.00680876e-03
6250,5067.728449,train,4.249089,28305.229261,9.89518835e-04
6300,5107.567969,train,4.153943,30843.744938,9.72326775e-04
6350,5147.351233,train,4.118196,30887.359577,9.55237284e-04
6400,5187.136014,train,4.205971,30886.183088,9.38255033e-04
6400,5190.762622,val,4.191995,,9.38255033e-04
6450,5230.602594,train,4.169351,28269.994608,9.21384666e-04
6500,5270.397329,train,4.178404,30878.456695,9.04630794e-04
6550,5310.179132,train,4.182832,30888.494689,8.87997999e-04
6600,5350.016551,train,4.198091,30845.371944,8.71490827e-04
6600,5353.642192,val,4.176903,,8.71490827e-04
6650,5393.436460,train,4.217535,28300.381278,8.55113790e-04
6700,5433.216043,train,4.189916,30890.218063,8.38871368e-04
6750,5473.055549,train,4.110886,30843.756198,8.22767999e-04
6800,5512.828907,train,4.212108,30895.053017,8.06808087e-04
6800,5516.455531,val,4.154669,,8.06808087e-04
6850,5556.227004,train,4.172328,28314.605723,7.90995995e-04
6900,5596.059518,train,4.115535,30849.169696,7.75336045e-04
6950,5635.829710,train,4.301822,30897.512830,7.59832519e-04
7000,5675.615485,train,4.170340,30885.410349,7.44489656e-04
7000,5679.242227,val,4.141750,,7.44489656e-04
7050,5720.173533,train,4.096124,27577.509673,7.29311649e-04
7100,5759.949266,train,4.231539,30893.208368,7.14302649e-04
7150,5799.733000,train,4.154270,30886.995478,6.99466759e-04
7200,5839.580364,train,4.202333,30837.672780,6.84808035e-04
7200,5843.212252,val,4.128819,,6.84808035e-04
7250,5882.998374,train,4.117185,28301.619693,6.70330484e-04
7300,5922.777487,train,4.107813,30890.583534,6.56038065e-04
7350,5962.622885,train,4.168218,30839.195070,6.41934684e-04
7400,6002.420084,train,4.137456,30876.544661,6.28024198e-04
7400,6006.045925,val,4.110872,,6.28024198e-04
7450,6045.834934,train,4.179649,28303.679814,6.14310409e-04
7500,6085.680618,train,4.150969,30838.973083,6.00797067e-04
7550,6125.470068,train,4.250102,30882.558489,5.87487866e-04
7600,6165.246156,train,4.039259,30892.932087,5.74386445e-04
7600,6168.871399,val,4.095223,,5.74386445e-04
7650,6208.720990,train,4.069052,28264.627629,5.61496386e-04
7700,6248.487355,train,4.132749,30900.486577,5.48821212e-04
7750,6288.268138,train,4.080426,30889.286095,5.36364388e-04
7800,6328.132842,train,4.072002,30824.259875,5.24129322e-04
7800,6331.756919,val,4.107418,,5.24129322e-04
7850,6371.535081,train,4.127368,28311.903238,5.12119356e-04
7900,6411.337192,train,4.100922,30872.734988,5.00337775e-04
7950,6451.187640,train,4.062915,30835.286685,4.88787800e-04
8000,6490.971344,train,4.048968,30887.018060,4.77472588e-04
8000,6494.600353,val,4.096273,,4.77472588e-04
8050,6535.469220,train,4.082991,27614.801254,4.66395233e-04
8100,6575.323978,train,4.080300,30831.952895,4.55558764e-04
8150,6615.109965,train,4.043774,30885.245812,4.44966142e-04
8200,6654.898498,train,4.070681,30883.269832,4.34620264e-04
8200,6658.525436,val,4.076121,,4.34620264e-04
8250,6698.354401,train,4.099674,28276.941000,4.24523958e-04
8300,6738.139194,train,4.112239,30886.173093,4.14679984e-04
8350,6777.939221,train,4.113197,30874.350442,4.05091034e-04
8400,6817.777107,train,4.123402,30845.010311,3.95759730e-04
8400,6821.401556,val,4.086142,,3.95759730e-04
8450,6861.197221,train,4.074526,28300.248414,3.86688621e-04
8500,6900.981869,train,3.989297,30886.285815,3.77880189e-04
8550,6940.830044,train,4.044026,30837.045824,3.69336842e-04
8600,6980.617206,train,3.962464,30884.333761,3.61060914e-04
8600,6984.244036,val,4.031038,,3.61060914e-04
8650,7024.029760,train,4.129095,28305.176563,3.53054669e-04
8700,7063.878400,train,4.100271,30836.685862,3.45320295e-04
8750,7103.664272,train,3.997449,30885.335206,3.37859907e-04
8800,7143.438004,train,3.997096,30894.762073,3.30675545e-04
8800,7147.057477,val,4.055288,,3.30675545e-04
8850,7186.859649,train,4.030704,28299.250808,3.23769173e-04
8900,7226.612492,train,4.006058,30910.996806,3.17142678e-04
8950,7266.374091,train,4.044891,30904.189509,3.10797872e-04
9000,7306.226833,train,4.136576,30833.512066,3.04736491e-04
9000,7309.852045,val,4.045501,,3.04736491e-04
9050,7350.718482,train,4.065030,27618.666348,2.98960191e-04
9100,7390.504622,train,4.047841,30885.126620,2.93470551e-04
9150,7430.353098,train,4.062840,30836.812983,2.88269072e-04
9200,7470.137760,train,4.137496,30886.275264,2.83357176e-04
9200,7473.764356,val,4.052299,,2.83357176e-04
9250,7513.548297,train,4.017066,28306.491575,2.78736207e-04
9300,7553.399187,train,4.029819,30834.944658,2.74407427e-04
9350,7593.188075,train,4.066623,30882.994285,2.70372019e-04
9400,7632.974072,train,4.004852,30885.238223,2.66631088e-04
9400,7636.605898,val,4.039890,,2.66631088e-04
9450,7676.451474,train,4.059226,28262.958480,2.63185655e-04
9500,7716.233988,train,4.091291,30887.942117,2.60036663e-04
9550,7756.035366,train,4.071969,30873.303290,2.57184973e-04
9600,7795.872861,train,4.060858,30845.312871,2.54631364e-04
9600,7799.499936,val,4.037158,,2.54631364e-04
9650,7839.292886,train,4.007337,28300.306376,2.52376534e-04
9700,7879.087289,train,3.968936,30878.714216,2.50421100e-04
9750,7918.960703,train,4.018769,30817.526471,2.48765596e-04
9800,7958.767937,train,3.969373,30868.761337,2.47410476e-04
9800,7962.395888,val,4.027949,,2.47410476e-04
9850,8002.211356,train,4.097900,28285.066619,2.46356109e-04
9900,8042.064576,train,4.054755,30833.142042,2.45602784e-04
9950,8081.870459,train,4.120677,30869.808551,2.45150706e-04
10000,8121.690363,train,4.013315,30858.939589,2.45000000e-04
10000,8125.317211,val,4.016707,,2.45000000e-04
