step,wallclock_sec,split,loss,tokens_per_sec,lr
1980,1042.775642,train,1.653140,64386.477655,2.00000000e-03
2000,1052.954111,train,1.621033,64386.893912,2.00000000e-03
2000,1056.328226,val,1.659459,,2.00000000e-03
2020,1067.058195,train,1.671786,46465.973920,2.00000000e-03
2040,1077.236017,train,1.666179,64390.988900,2.00000000e-03
2060,1087.413607,train,1.638980,64392.450552,2.00000000e-03
2080,1097.590889,train,1.660984,64394.408576,2.00000000e-03
2100,1107.770315,train,1.663155,64380.837604,2.00000000e-03
2120,1117.947896,train,1.617682,64392.509381,2.00000000e-03
2140,1128.125275,train,1.625634,64393.791589,2.00000000e-03
2160,1138.302412,train,1.632876,64395.322763,2.00000000e-03
2180,1148.480638,train,1.644214,64388.429283,2.00000000e-03
2200,1158.660332,train,1.628014,64379.141258,2.00000000e-03
2200,1162.035594,val,1.631798,,2.00000000e-03
2220,1172.770786,train,1.646932,46444.999529,2.00000000e-03
2240,1182.948163,train,1.611553,64393.803657,2.00000000e-03
2260,1193.125448,train,1.673427,64394.378405,2.00000000e-03
2280,1203.304972,train,1.654522,64380.220878,2.00000000e-03
2300,1213.483759,train,1.682025,64384.886578,2.00000000e-03
2320,1223.661969,train,1.602161,64388.530337,2.00000000e-03
2340,1233.839526,train,1.601288,64392.660227,2.00000000e-03
2360,1244.017166,train,1.634452,64392.142830,2.00000000e-03
2380,1254.194338,train,1.602527,64395.096477,2.00000000e-03
2400,1264.371152,train,1.615486,64397.365447,2.00000000e-03
2400,1267.748481,val,1.620472,,2.00000000e-03
2420,1278.482272,train,1.603405,46442.805438,2.00000000e-03
2440,1288.657758,train,1.606337,64405.768368,2.00000000e-03
2460,1298.834882,train,1.562650,64395.399701,2.00000000e-03
2480,1309.011427,train,1.665376,64399.068789,2.00000000e-03
2500,1319.189169,train,1.603848,64391.495719,2.00000000e-03
2520,1329.366298,train,1.606224,64395.368021,2.00000000e-03
2540,1339.544343,train,1.609676,64389.574072,2.00000000e-03
2560,1349.722646,train,1.631758,64387.943627,2.00000000e-03
