step,wallclock_sec,split,loss,tokens_per_sec,lr
1,0.711143,train,9.266867,921558.961026,2.00000000e-01
20,10.284173,train,16.737019,68458.990278,2.00000000e-01
40,20.386443,train,6.905135,64872.552229,2.00000000e-01
60,30.510996,train,6.037448,64729.769978,2.00000000e-01
80,40.664549,train,5.471594,64544.896766,2.00000000e-01
100,50.830639,train,5.353919,64465.294315,2.00000000e-01
100,54.199625,val,5.241434,,2.00000000e-01
120,64.339413,train,5.109414,48513.653896,2.00000000e-01
140,74.487769,train,4.861420,64577.950687,2.00000000e-01
160,84.635880,train,4.886728,64579.502769,2.00000000e-01
180,94.782547,train,4.861813,64588.695418,2.00000000e-01
200,104.929150,train,4.734144,64589.105187,2.00000000e-01
200,108.302724,val,4.742472,,2.00000000e-01
220,118.451519,train,4.792206,48464.881857,2.00000000e-01
240,128.599159,train,4.873640,64582.505494,2.00000000e-01
260,138.742697,train,4.627327,64608.619272,2.00000000e-01
280,148.890102,train,4.902476,64584.000133,2.00000000e-01
300,159.038790,train,4.725128,64575.831297,2.00000000e-01
300,162.409396,val,4.737387,,2.00000000e-01
320,172.556327,train,4.933489,48482.208006,2.00000000e-01
340,182.704266,train,5.168037,64580.596706,2.00000000e-01
360,192.854133,train,4.833520,64568.337935,2.00000000e-01
380,203.002566,train,4.788712,64577.456100,2.00000000e-01
400,213.154963,train,4.552439,64552.245221,2.00000000e-01
400,216.525315,val,4.618873,,2.00000000e-01
420,226.677455,train,4.758065,48464.436665,2.00000000e-01
440,236.829110,train,4.710039,64556.963181,2.00000000e-01
460,246.982075,train,4.754939,64548.631415,2.00000000e-01
480,257.135379,train,4.706422,64546.480605,2.00000000e-01
500,267.287417,train,5.146739,64554.525280,2.00000000e-01
500,270.659795,val,4.914149,,2.00000000e-01
520,280.814232,train,4.858078,48448.949728,2.00000000e-01
540,290.972407,train,4.733384,64515.524212,2.00000000e-01
560,301.125489,train,5.181551,64547.891726,2.00000000e-01
580,311.277516,train,5.618055,64554.591986,2.00000000e-01
600,321.429898,train,4.913994,64552.339210,2.00000000e-01
600,324.800768,val,4.858630,,2.00000000e-01
620,334.956154,train,5.208114,48450.955724,2.00000000e-01
640,345.110816,train,5.193226,64537.845460,2.00000000e-01
660,355.267050,train,5.319383,64527.853823,2.00000000e-01
680,365.422400,train,5.142361,64533.474211,2.00000000e-01
700,375.577884,train,5.590958,64532.615183,2.00000000e-01
700,378.946043,val,5.508668,,2.00000000e-01
720,389.099540,train,5.173892,48467.438670,2.00000000e-01
740,399.255943,train,5.595771,64526.782879,2.00000000e-01
760,409.413242,train,5.463181,64521.084902,2.00000000e-01
780,419.566559,train,6.000381,64546.394212,2.00000000e-01
800,429.723363,train,5.335294,64524.238203,2.00000000e-01
800,433.092111,val,5.230220,,2.00000000e-01
820,443.247840,train,5.929406,48457.324941,2.00000000e-01
840,453.403634,train,5.223779,64530.650260,2.00000000e-01
860,463.559031,train,6.638039,64533.178776,2.00000000e-01
880,473.714590,train,5.290303,64532.144015,2.00000000e-01
900,483.871467,train,5.639493,64523.767158,2.00000000e-01
900,487.238504,val,5.328111,,2.00000000e-01
920,497.392926,train,6.115786,48468.143722,2.00000000e-01
940,507.546083,train,5.135930,64547.411241,2.00000000e-01
960,517.697956,train,5.000892,64555.574404,2.00000000e-01
980,527.854090,train,5.015156,64528.487014,2.00000000e-01
1000,538.009255,train,5.461921,64534.648405,2.00000000e-01
1000,541.377207,val,5.468183,,2.00000000e-01
