step,wallclock_sec,split,loss,tokens_per_sec,lr
1,9.481689,train,10.391749,129597.160609,1.00000000e-03
50,15.845123,train,6.729764,193103.310166,1.00000000e-03
100,20.948544,train,6.278104,240779.632784,1.00000000e-03
150,26.053498,train,5.974884,240707.370988,1.00000000e-03
200,31.156562,train,5.737104,240796.495613,1.00000000e-03
250,36.260340,train,5.612342,240762.839799,1.00000000e-03
300,41.363628,train,5.447430,240785.932164,1.00000000e-03
300,45.190329,val,5.558839,,1.00000000e-03
350,50.298502,train,5.433864,137528.523048,1.00000000e-03
400,55.407339,train,5.358517,240524.402969,1.00000000e-03
450,60.517719,train,5.343919,240451.800673,1.00000000e-03
500,65.627225,train,5.107117,240492.910407,1.00000000e-03
550,70.735758,train,5.186196,240538.715393,1.00000000e-03
600,75.849474,train,5.111722,240294.929780,1.00000000e-03
600,76.406428,val,5.163296,,1.00000000e-03
650,81.513505,train,5.173732,216947.954917,1.00000000e-03
700,86.623897,train,5.037942,240451.217339,1.00000000e-03
750,91.733915,train,5.074998,240468.853224,1.00000000e-03
800,96.844107,train,5.070288,240460.607116,1.00000000e-03
850,101.954100,train,4.955561,240469.997626,1.00000000e-03
900,107.062756,train,4.928256,240532.922865,1.00000000e-03
900,107.618096,val,4.951770,,1.00000000e-03
950,112.728588,train,4.985228,216879.020443,1.00000000e-03
1000,117.838126,train,4.919953,240491.417914,1.00000000e-03
1050,122.949069,train,4.882206,240425.284275,1.00000000e-03
1100,128.057339,train,4.876395,240551.087190,1.00000000e-03
1150,133.166893,train,4.725833,240490.677285,1.00000000e-03
1200,138.277220,train,4.711298,240454.268656,1.00000000e-03
1200,138.831689,val,4.829764,,1.00000000e-03
1250,143.940580,train,4.817157,216973.683056,1.00000000e-03
1300,149.050782,train,4.762327,240460.147146,1.00000000e-03
1350,154.159627,train,4.773836,240524.021327,1.00000000e-03
1400,159.269276,train,4.798567,240486.199944,1.00000000e-03
1450,164.377786,train,4.761848,240539.804330,1.00000000e-03
1500,169.486752,train,4.826116,240518.364198,1.00000000e-03
1500,170.041240,val,4.714862,,1.00000000e-03
